826,114,1768
827,114,1919
828,114,1782
829,114,1849
830,115,1937
831,115,2492
832,115,1445
833,115,1553
834,115,2039
533,115,1474
2,115,2431
470,115,1931
838,115,1706
839,115,2064
840,116,2623
841,116,2117
842,116,1862
843,116,1927
844,116,2020
845,116,2781
846,116,1992
533,116,1500
2,116,2457
470,116,1957
533,117,1427
2,117,2435
852,117,1833
853,117,1317
854,117,2135
855,117,1429
856,117,1723
857,117,2886
858,117,2261
859,117,1648
755,118,1312
756,118,1630
1,118,3411
2,118,2427
533,118,1419
865,118,2201
866,118,1770
867,118,1818
868,118,2819
869,118,1675
870,119,1945
871,119,1945
872,119,2508
873,119,2305
874,119,1753
755,119,1304
756,119,1622
1,119,3403
2,119,2419
533,119,1411
880,120,1705
755,120,1279
756,120,1597
2,120,2394
533,120,1386
885,120,1396
886,120,2100
887,120,1620
888,120,1932
889,120,1599
890,121,2681
1,121,3420
470,121,1974
2,121,2411
894,121,2524
895,121,2764
896,121,2689
897,121,1787
898,121,2909
899,121,2816
1,122,3412
470,122,1966
2,122,2403
755,122,1271
756,122,1589
905,122,2127
906,122,1786
907,122,1034
908,122,2945
909,122,2847
910,123,1762
911,123,2166
912,123,1966
913,123,1918
914,123,2300
1,123,3420
470,123,1974
2,123,2411
755,123,1279
533,123,1394
1,124,3412
2,124,2403
533,124,1386
755,124,1271
924,124,2023
925,124,2275
926,124,2588
927,124,1515
928,124,2781
929,124,1406
930,125,1977
533,125,1411
2,125,2428
99,125,2066
934,125,1877
935,125,1939
936,125,1926
937,125,1907
938,125,1866
939,125,1861
940,126,2891
941,126,1848
942,126,2063
943,126,2798
944,126,1976
945,126,2564
946,126,2183
533,126,1427
2,126,2444
949,126,3115
950,127,2239
951,127,1776
952,127,1876
953,127,1669
954,127,2309
955,127,2247
956,127,1414
957,127,2135
2,127,2419
533,128,1377
2,128,2394
50,128,2265
962,128,2126
963,128,1813
964,128,1881
965,128,2229
966,128,2023
967,128,1941
968,128,2198
969,129,1894
533,129,1402
2,129,2419
50,129,2290
755,129,1321
974,129,2331
975,129,1495
976,129,1638
977,129,1990
978,129,1652
1,130,3436
2,130,2443
981,130,2738
982,130,2598
983,130,2461
984,130,2738
985,130,2437
986,130,2717
987,130,2891
988,130,2483
989,131,2375
990,131,2494
991,131,3052
992,131,2614
993,131,2605
1,131,3409
2,131,2416
996,131,2794
997,131,2322
1,132,3401
2,132,2408
533,132,1394
50,132,2278
1002,132,2134
1003,132,2434
1004,132,2602
1005,132,2264
1006,132,2391
1007,132,2082
1008,133,1970
99,133,2091
1010,133,1966
1011,133,1962
1012,133,1891
1013,133,1978
1014,133,1963
1015,133,1928
1016,133,1782
1017,133,2063
2,134,2434
533,134,1420
470,134,2000
257,134,2282
1022,134,1481
1023,134,2126
542,134,1759
1025,134,2463
1026,134,1850
1027,134,1412
2,135,2410
533,135,1396
470,135,1976
1031,135,2537
1032,135,1328
1033,135,2229
1034,135,2751
1035,135,1596
1036,135,1879
1037,135,1600
1038,136,3028
1,136,3376
50,136,2253
1041,136,2558
1042,136,2432
1043,136,3003
1044,136,2790
1045,136,3020
1046,136,2248
1047,136,2893
1048,137,2623
1049,137,2303
1050,137,3118
1051,137,2108
1052,137,2261
470,137,1959
1,137,3359
2,137,2393
1056,137,2487
1057,137,2191
1058,138,2520
470,138,1975
1,138,3375
2,138,2409
99,138,2107
1063,138,2805
1064,138,2552
1065,138,1810
1066,138,2660
1067,138,2428
1068,139,2532
1069,139,2134
1070,139,2122
1008,139,2008
99,139,2131
1073,139,2213
1074,139,2104
1075,139,2152
1076,139,1959
1077,139,2006
1078,140,2335
1079,140,2232
99,140,2106
2,140,2384
1008,140,1983
1083,140,2911
1084,140,1900
1085,140,2352
1086,140,2579
1087,140,1423
99,141,2123
2,141,2401
1008,141,2000
1,141,3392
1092,141,2353
1093,141,2684
1094,141,2257
1095,141,2601
1096,141,1753
1097,141,3081
1098,142,2295
1099,142,3009
1100,142,2506
1101,142,2458
1102,142,2246
1103,142,2489
1,142,3376
1008,142,1984
470,142,1983
2,142,2409
1108,143,2139
1109,143,2083
1110,143,3116
1111,143,2555
1112,143,2394
1078,143,2432
1,143,3360
1008,143,1968
470,143,1967
2,143,2393
1118,144,2725
1,144,3342
1008,144,1950
470,144,1949
2,144,2375
1123,144,2235
1124,144,2604
1125,144,2358
1126,144,1907
1127,144,2743
1128,145,2687
1129,145,2562
1130,145,2031
1131,145,2121
1132,145,2512
1,145,3360
1008,145,1968
2,145,2393
470,145,1967
99,145,2141
1138,146,2489
1139,146,2437
1140,146,2431
1141,146,2351
1142,146,2345
1,146,3344
1008,146,1952
2,146,2377
470,146,1951
99,146,2125
1148,147,2656
1,147,3360
1008,147,1968
2,147,2393
1152,147,2454
1153,147,2425
1154,147,2440
298,147,2788
1156,147,2455
1157,147,2434
1158,148,2826
1159,148,2660
1,148,3346
2,148,2379
470,148,1937
1163,148,2939
1164,148,3078
1165,148,2854
1166,148,2619
1167,148,2504
1168,149,3011
1169,149,2908
1170,149,2534
1171,149,2499
1172,149,2499
1173,149,2846
1174,149,2711
1,149,3364
2,149,2397
470,149,1955
1178,150,2301
1179,150,2213
1180,150,2166
1181,150,2107
1182,150,2055
1,150,3372
2,150,2405
755,150,1329
470,150,1963
1008,150,1951
1188,151,2602
1189,151,2410
1190,151,2259
1191,151,2255
1192,151,2246
1193,151,2962
1,151,3363
2,151,2396
755,151,1320
1008,151,1942
1,152,3355
2,152,2388
755,152,1312
1008,152,1934
1202,152,2030
1203,152,2287
1098,152,2471
1099,152,3109
1206,152,1649
1207,152,1491
1208,153,2951
1209,153,2935
1210,153,2918
1,153,3330
2,153,2363
1213,153,3081
1214,153,3061
1215,153,3121
1216,153,3527
1217,153,1932
1218,154,1038
1219,154,1956
1220,154,2767
1221,154,2089
1222,154,2738
1,154,3322
2,154,2355
756,154,1557
755,154,1304
1227,154,1962
2,155,2329
1008,155,1987
99,155,2099
470,155,1937
1232,155,1837
1233,155,2848
1234,155,1201
1235,155,2324
1236,155,1894
1237,155,1933
2,156,2303
1008,156,1961
99,156,2073
1241,156,2104
1242,156,1772
1243,156,2492
1244,156,1622
1245,156,2265
1246,156,2182
1247,156,1636
1248,157,3598
1249,157,3328
1250,157,2840
1,157,3338
470,157,1953
1253,157,3492
1254,157,3273
1255,157,3054
1256,157,2516
1257,157,2499
1258,158,2951
1259,158,2718
1260,158,2703
1261,158,2677
1262,158,2386
1263,158,2775
1264,158,2790
1,158,3322
470,158,1937
2,158,2287
1268,159,3212
1269,159,3072
1270,159,2943
1,159,3296
2,159,2261
1273,159,3148
1274,159,3273
1275,159,2995
1276,159,2869
1277,159,2639
239,160,2921
1279,160,2997
1280,160,2751
1281,160,2287
1282,160,2820
1283,160,3245
1284,160,2306
1285,160,2488
1,160,3315
470,160,1956
1288,161,2388
1289,161,1872
1290,161,2715
1291,161,1522
1292,161,1832
755,161,1312
1,161,3323
470,161,1964
1296,161,1797
2,161,2269
1298,162,2332
1299,162,1334
1300,162,2300
1301,162,2358
1302,162,1964
755,162,1320
1,162,3331
470,162,1972
1296,162,1805
2,162,2277
1,163,3305
2,163,2251
50,163,2136
1311,163,3312
1312,163,1493
1313,163,2179
1314,163,1673
1315,163,3572
1316,163,2242
1317,163,2709
1318,164,1982
1319,164,3017
1320,164,1578
1321,164,2091
1322,164,2426
1,164,3313
2,164,2259
50,164,2144
755,164,1328
1327,164,2271
1328,165,2242
1329,165,2362
1330,165,2321
1331,165,2467
1332,165,2141
1,165,3305
2,165,2251
50,165,2136
755,165,1320
1337,165,2155
1,166,3312
2,166,2258
50,166,2143
755,166,1327
99,166,2080
1343,166,2805
1344,166,1663
1345,166,1477
1346,166,1898
1347,166,2590
1348,167,3115
1349,167,3045
1350,167,2517
1351,167,2980
1352,167,2434
1,167,3337
1354,167,2997
1355,167,2828
1356,167,2599
1357,167,2502
1,168,3312
1359,168,2806
1360,168,2393
1361,168,2901
1362,168,2390
1363,168,3052
1364,168,2546
1365,168,2522
1366,168,2668
1367,168,3184
1368,169,2377
1369,169,2785
1370,169,2833
1371,169,2249
1372,169,2346
1,169,3328
470,169,1988
1092,169,2615
1376,169,2889
1377,169,1937
1378,170,1566
1379,170,2812
1380,170,2074
1381,170,2675
1382,170,2169
1,170,3342
50,170,2192
99,170,2094
1386,170,2527
1008,170,2052
1388,171,1937
1389,171,1945
1390,171,1919
1391,171,1872
1392,171,1863
1,171,3343
470,171,1989
1395,171,1080
755,171,1328
1397,171,2067
1,172,3335
755,172,1320
2,172,2250
470,172,1981
1296,172,1797
1403,172,2310
1152,172,2596
1405,172,1934
1406,172,1792
1407,172,2474
1408,173,1711
1409,173,2571
1410,173,1657
1157,173,2719
1412,173,2155
1,173,3344
755,173,1329
2,173,2259
470,173,1990
1296,173,1806
1418,174,1893
1419,174,2463
1420,174,2334
1421,174,2048
1422,174,2249
1,174,3336
755,174,1321
2,174,2251
470,174,1982
1296,174,1798
1428,175,2022
1429,175,2231
607,175,2478
1431,175,1242
1432,175,2324
1,175,3337
2,175,2252
1008,175,2052
50,175,2193
1437,175,864
1438,176,2315
1439,176,1960
1440,176,2118
1441,176,1841
1442,176,1969
1,176,3336
2,176,2251
50,176,2192
1437,176,863
1395,176,1079
1448,177,3034
1449,177,2760
1450,177,2805
1451,177,2705
1452,177,2389
1,177,3360
1454,177,3017
1455,177,2638
1456,177,2619
1457,177,2443
1458,178,3823
1459,178,3177
1460,178,3250
1461,178,2975
1462,178,2661
1463,178,3677
1464,178,3259
1,178,3384
1466,178,3706
1467,178,2321
1468,179,2411
1469,179,2076
1470,179,2116
1471,179,2200
1472,179,1938
1,179,3383
50,179,2191
1437,179,862
1476,179,1680
1477,179,2389
1478,180,3324
1479,180,3258
1480,180,3113
1481,180,1993
1482,180,2343
1,180,3360
1484,180,2557
1485,180,2555
1486,180,2446
1487,180,2425
1488,181,2618
1489,181,2889
1490,181,2723
1491,181,2627
1492,181,2436
1,181,3377
1008,181,2069
1495,181,2249
1496,181,3186
1497,181,2637
1498,182,2587
1499,182,1649
1500,182,2809
1501,182,2406
1502,182,2421
1,182,3394
470,182,1999
1008,182,2086
1506,182,1712
1507,182,2796
1508,183,3481
1509,183,4027
1510,183,4545
1,183,3370
50,183,2167
1513,183,3832
1514,183,3474
1515,183,3965
1516,183,3593
1517,183,3096
1518,184,2389
1519,184,3002
1520,184,2381
1521,184,2698
1522,184,2196
1523,184,2752
1,184,3353
50,184,2150
1008,184,2069
99,184,2077
1,185,3338
1008,185,2054
99,185,2062
1531,185,2206
949,185,2346
1448,185,3012
1534,185,2478
1535,185,2490
1536,185,2509
1537,185,2362
1,186,3323
1008,186,2039
99,186,2047
1531,186,2191
949,186,2331
1543,186,2275
1544,186,2756
1534,186,2501
1535,186,2513
1536,186,2532
1548,187,2773
1549,187,2780
1550,187,2454
1551,187,2401
1552,187,2196
1,187,3339
1008,187,2055
1531,187,2207
949,187,2347
1557,187,3109
1,188,3324
1008,188,2040
1531,188,2192
949,188,2332
1557,188,3094
1563,188,2621
1564,188,1564
1565,188,3118
1566,188,2898
1567,188,3333
1095,189,3062
1097,189,3195
1570,189,2732
1571,189,3047
1572,189,2481
1573,189,3391
1,189,3299
1575,189,2663
1576,189,2353
1577,189,2536
1,190,3325
1579,190,3153
1580,190,3029
1581,190,2842
1582,190,2511
1583,190,3682
1584,190,3507
1585,190,2382
1264,190,2790
1492,190,2436
1588,191,2614
1589,191,2456
1590,191,2784
1591,191,2655
1203,191,2068
1008,191,2029
1557,191,2912
1,191,3342
1596,191,2552
470,191,2016
1598,192,2545
1599,192,2693
1600,192,2592
1601,192,2580
1602,192,2463
1008,192,2046
1557,192,2929
1,192,3359
1596,192,2569
470,192,2033
1608,193,1693
1609,193,2876
1610,193,3047
1285,193,2523
1612,193,2314
1008,193,2061
1557,193,2944
1,193,3374
1596,193,2584
1617,193,2108
1618,194,2353
1619,194,2337
1620,194,2326
1621,194,2045
1622,194,2524
1008,194,2085
1557,194,2968
1596,194,2608
1617,194,2132
2,194,2275
1628,195,2634
1629,195,2826
1630,195,2208
1631,195,2271
1632,195,1996
1008,195,2110
1557,195,2993
1596,195,2633
1617,195,2157
2,195,2300
1,196,3401
2,196,2327
1640,196,2790
1641,196,2701
1642,196,2524
1643,196,2682
1644,196,2811
1645,196,3041
1646,196,2798
1647,196,2647
1648,197,2824
1,197,3425
2,197,2351
1557,197,3042
1652,197,2234
1653,197,2693
1654,197,2888
1655,197,2536
1656,197,2396
1657,197,2965
1,198,3443
2,198,2369
1557,198,3060
1652,198,2252
470,198,2051
1543,198,2424
1544,198,2870
1665,198,1983
1666,198,2968
1667,198,3230
1668,199,2665
1669,199,3228
1670,199,1739
1671,199,2836
1672,199,2545
1,199,3460
2,199,2386
1557,199,3077
1652,199,2269
470,199,2068
1678,200,1984
1679,200,2901
1680,200,2635
1681,200,2558
1682,200,3035
1,200,3443
2,200,2369
470,200,2051
1008,200,2093
1557,200,3106
1688,201,3179
1689,201,2401
1690,201,1958
1691,201,2255
1692,201,3044
1,201,3459
2,201,2385
470,201,2067
1557,201,3122
1,202,3478
470,202,2086
1557,202,3112
2,202,2404
1701,202,2749
1702,202,3013
1703,202,2528
1704,202,2912
1705,202,3362
1706,202,2338
1707,203,3023
1,203,3502
1557,203,3136
2,203,2428
1260,203,2523
1712,203,2868
1713,203,2895
1714,203,3051
1715,203,2822
1716,203,2572
1717,204,1860
1718,204,3037
1719,204,2822
1720,204,3602
1721,204,2031
1,204,3474
1557,204,3108
2,204,2400
1652,204,2292
1726,204,2389
1628,205,2630
1631,205,2350
1729,205,3200
1730,205,1536
1629,205,2875
1,205,3494
1557,205,3128
2,205,2420
1652,205,2312
1726,205,2409
1737,206,2884
1738,206,2819
1739,206,2513
1647,206,2517
1741,206,2527
1557,206,3118
1743,206,1870
1,206,3511
2,206,2437
1726,206,2399
1747,207,3194
1748,207,2329
1749,207,2348
1750,207,2313
1751,207,2270
1557,207,3117
1,207,3510
2,207,2436
1726,207,2398
755,207,1295
1757,208,2857
1758,208,2741
1759,208,2556
1760,208,2759
1761,208,2212
1557,208,3140
1,208,3533
2,208,2459
1726,208,2421
1766,208,2315
1557,209,3164
1,209,3557
2,209,2483
1726,209,2445
1771,209,2334
1600,209,2765
1601,209,2783
1774,209,2261
1775,209,2998
1776,209,2776
1777,210,3911
1778,210,3296
1779,210,1930
1268,210,3089
1781,210,2232
1,210,3534
2,210,2460
1726,210,2422
1771,210,2311
1557,210,3141
1787,211,2261
1788,211,2682
1789,211,2740
1790,211,2585
1791,211,2770
1,211,3515
1557,211,3126
2,211,2441
1795,211,2447
1796,211,1947
1797,212,3469
1798,212,2618
1799,212,2877
1800,212,2546
1801,212,2550
1,212,3540
1557,212,3151
2,212,2466
1795,212,2472
1806,212,2675
1807,213,2942
1808,213,2823
1809,213,2795
1810,213,2813
1811,213,2545
1,213,3512
1557,213,3123
2,213,2438
1795,213,2444
1816,213,2673
1,214,3535
1557,214,3146
2,214,2461
1795,214,2467
1726,214,2445
1822,214,3265
1823,214,2623
1824,214,2027
1825,214,2823
1826,214,2743
1827,215,2661
1828,215,3558
1829,215,3092
29,215,2665
1831,215,2389
1,215,3511
1557,215,3122
2,215,2437
1795,215,2443
1726,215,2421
1,216,3484
2,216,2410
1617,216,2130
1557,216,3122
1726,216,2394
1842,216,3189
1843,216,2578
1844,216,2111
1845,216,2668
1846,216,2833
1847,217,3021
1,217,3460
2,217,2386
1557,217,3170
1726,217,2395
1852,217,2984
1823,217,2762
1826,217,2806
1825,217,2922
1822,217,3363
1857,218,2153
1858,218,2132
1859,218,1875
1860,218,2357
1861,218,2112
1485,218,2660
1863,218,1497
1864,218,2115
1865,218,2061
99,218,2022
1816,219,2676
1868,219,2675
1093,219,2641
1870,219,2542
1871,219,2467
1617,219,2249
1726,219,2417
1,219,3482
2,219,2408
1557,219,3219
99,220,2048
1878,220,1684
1879,220,2095
1880,220,1731
1881,220,2037
1882,220,1948
1883,220,1688
1884,220,2125
1885,220,1878
1886,220,1858
1887,221,2904
1888,221,3565
1455,221,2557
1890,221,2375
1891,221,2454
1617,221,2275
1726,221,2443
1,221,3508
2,221,2434
1557,221,3245
1897,222,2101
1898,222,1964
1899,222,1942
1900,222,1916
1901,222,1836
99,222,2073
1903,222,2055
1904,222,1778
1905,222,2016
1906,222,2106
1907,223,2536
1908,223,2510
1909,223,2498
1910,223,2497
1911,223,2447
1,223,3491
1531,223,2197
99,223,2056
2,223,2417
50,223,2133
1,224,3475
1531,224,2181
99,224,2040
2,224,2401
50,224,2117
1922,224,3182
1923,224,2056
1924,224,2271
1925,224,2250
1926,224,2856
